Year,Month,Day,Period,1,2,3,total,37655798.9
2020,6,21,4,1152.832756,1164.135054,1127.91838,3444.88619,
2020,6,21,5,1110.174419,1107.161971,1118.902246,3336.238636,
2020,6,21,6,1138.730826,1110.302219,1095.009491,3344.042536,
2020,6,21,7,1255.071747,1217.070675,1108.082885,3580.225307,
2020,6,21,8,1414.776101,1372.288683,1177.957925,3965.022709,
2020,6,21,9,1575.185552,1558.011963,1281.643467,4414.840982,
2020,6,21,10,1728.544038,1698.874547,1424.549193,4851.967778,
2020,6,21,11,1883.665265,1863.513301,1538.60329,5285.781856,
2020,6,21,12,2031.03043,1998.992602,1617.94527,5647.968302,
2020,6,21,13,2144.198417,2104.415237,1695.484024,5944.097678,
2020,6,21,14,2251.725631,2189.650559,1749.580829,6190.957019,
2020,6,21,15,2335.632113,2256.044388,1795.563113,6387.239614,
2020,6,21,16,2375.822613,2288.792696,1802.77602,6467.391329,
2020,6,21,17,2369.476744,2277.577522,1772.571971,6419.626237,
2020,6,21,18,2295.794161,2213.426728,1723.43404,6232.654929,
2020,6,21,19,2174.517566,2125.948371,1649.050933,5949.51687,
2020,6,21,20,2091.31618,2068.52668,1671.591269,5831.434129,
2020,6,21,21,1955.585106,1956.823548,1630.567858,5542.976512,
2020,6,21,22,1760.978476,1828.970565,1521.021829,5110.97087,
2020,6,21,23,1586.467095,1675.098379,1377.665296,4639.23077,
2020,6,21,24,1451.08857,1545.002361,1234.308763,4230.399694,
2020,6,22,1,1365.066799,1451.692114,1147.303069,3964.061982,
2020,6,22,2,1296.319891,1382.158036,1115.746599,3794.224526,
2020,6,22,3,1263.180356,1327.876594,1092.755457,3683.812407,
2020,6,22,4,1252.603909,1318.455848,1113.041759,3684.101516,
2020,6,22,5,1270.936418,1295.576893,1183.818412,3750.331723,
2020,6,22,6,1363.304057,1330.119629,1297.421702,3990.845388,
2020,6,22,7,1504.675903,1461.561467,1432.212907,4398.450277,
2020,6,22,8,1650.630876,1608.704549,1557.537172,4816.872597,
2020,6,22,9,1787.067046,1786.352904,1654.460614,5227.880564,
2020,6,22,10,1943.245918,1907.028176,1741.466308,5591.740402,
2020,6,22,11,2101.540079,2023.665985,1835.234103,5960.440167,
2020,6,22,12,2242.206828,2121.013694,1903.305916,6266.526438,
2020,6,22,13,2362.073231,2207.14623,1969.123695,6538.343156,
2020,6,22,14,2452.325581,2331.410357,2021.86808,6805.604018,
2020,6,22,15,2516.84191,2338.139462,2048.014869,6902.996241,
2020,6,22,16,2538.699901,2369.541949,2045.760835,6954.002685,
2020,6,22,17,2501.682335,2351.59767,1988.057577,6841.337582,
2020,6,22,18,2402.968827,2301.353691,1864.987346,6569.309864,
2020,6,22,19,2259.129144,2200.865733,1732.900981,6192.895858,
2020,6,22,20,2171.344631,2151.518967,1713.967099,6036.830697,
2020,6,22,21,2041.959426,2045.199119,1644.092059,5731.250604,
2020,6,22,22,1830.077932,1892.224146,1523.275862,5245.57794,
2020,6,22,23,1636.176398,1732.071462,1362.337868,4730.585728,
2020,6,22,24,1495.862197,1592.106092,1217.628915,4305.597204,
2020,6,23,1,1397.853785,1483.991815,1136.934514,4018.780114,
2020,6,23,2,1329.106878,1407.728632,1093.657071,3830.492581,
2020,6,23,3,1279.397575,1353.895797,1064.354635,3697.648007,
2020,6,23,4,1264.238001,1329.671022,1081.936096,3675.845119,
2020,6,23,5,1268.821128,1303.651818,1146.852262,3719.325208,
2020,6,23,6,1349.907224,1322.49331,1248.283771,3920.684305,
2020,6,23,7,1487.048491,1414.906343,1379.468523,4281.423357,
2020,6,23,8,1620.311727,1539.619078,1484.506485,4644.43729,
2020,6,23,9,1731.716972,1674.649772,1608.027523,5014.394267,
2020,6,23,10,1872.383721,1789.493153,1722.532426,5384.4093,
2020,6,23,11,2008.819891,1894.915788,1802.77602,5706.511699,
2020,6,23,12,2135.032162,2000.338423,1865.888959,6001.259544,
2020,6,23,13,2257.013855,2090.508421,1921.788991,6269.311267,
2020,6,23,14,2364.893617,2170.809067,1969.123695,6504.826379,
2020,6,23,15,2441.396586,2229.576578,1992.114837,6663.088001,
2020,6,23,16,2471.363187,2259.633244,1993.918064,6724.914495,
2020,6,23,17,2448.800099,2242.137573,1928.100285,6619.037957,
2020,6,23,18,2349.734043,2195.931056,1815.849415,6361.514514,
2020,6,23,19,2215.413162,2094.097277,1700.442898,6009.953337,
2020,6,23,20,2121.282781,2030.395089,1694.131604,5845.809474,
2020,6,23,21,1976.385453,1902.990713,1624.256564,5503.63273,
2020,6,23,22,1760.625928,1756.296238,1477.293578,4994.215744,
2020,6,23,23,1573.42281,1581.788132,1339.797532,4495.008474,
2020,6,23,24,1439.807026,1434.196443,1173.449858,4047.453327,
2020,6,24,1,1353.080158,1334.605698,1100.869978,3788.555834,
2020,6,24,2,1288.916378,1261.482764,1055.789307,3606.188449,
2020,6,24,3,1251.193716,1213.48182,1029.191711,3493.867247,
2020,6,24,4,1248.37333,1191.948686,1043.166719,3483.488735,
2020,6,24,5,1265.295646,1167.275303,1097.263524,3529.834473,
2020,6,24,6,1355.195448,1208.098536,1232.05473,3795.348714,
2020,6,24,7,1492.336714,1322.941917,1354.674154,4169.952785,
2020,6,24,8,1619.254082,1463.355895,1452.950016,4535.559993,
2020,6,24,9,1736.652647,1628.443255,1560.692819,4925.788721,
2020,6,24,10,1880.139782,1744.632457,1655.362227,5280.134466,
2020,6,24,11,2009.524988,1884.149221,1761.301803,5654.976012,
2020,6,24,12,2132.211776,2020.077129,1843.799431,5996.088336,
2020,6,24,13,2248.905245,2130.883047,1910.068016,6289.856308,
2020,6,24,14,2354.31717,2237.202896,1963.263208,6554.783274,
2020,6,24,15,2431.172687,2320.64379,2010.597912,6762.414389,
2020,6,24,16,2464.66477,2373.579411,2021.86808,6860.112261,
2020,6,24,17,2429.762494,2360.121203,1957.853527,6747.737224,
2020,6,24,18,2337.747402,2310.774437,1842.44701,6490.968849,
2020,6,24,19,2193.555171,2209.837872,1736.958241,6140.351284,
2020,6,24,20,2088.495794,2149.72454,1736.507434,5974.727768,
2020,6,24,21,1951.001979,2024.563198,1667.534008,5643.099185,
2020,6,24,22,1755.337704,1859.924445,1529.136349,5144.398498,
2020,6,24,23,1577.300841,1674.201165,1331.683012,4583.185018,
2020,6,24,24,1461.665017,1526.160869,1226.645049,4214.470935,
2020,6,25,1,1370.002474,1406.831418,1142.344195,3919.178087,
2020,6,25,2,1307.248887,1322.49331,1087.345777,3717.087974,
2020,6,25,3,1269.526225,1261.931371,1064.805441,3596.263037,
2020,6,25,4,1262.47526,1243.987093,1078.780449,3585.242802,
2020,6,25,5,1273.756804,1211.238785,1148.655489,3633.651078,
2020,6,25,6,1366.82954,1217.070675,1247.382158,3831.282373,
2020,6,25,7,1505.381,1375.428931,1401.558051,4282.367982,
2020,6,25,8,1643.227363,1531.095545,1551.676685,4725.999593,
2020,6,25,9,1758.15809,1694.388478,1678.804176,5131.350744,
2020,6,25,10,1892.478971,1824.035889,1786.997786,5503.512646,
2020,6,25,11,2013.755567,1953.683299,1878.06074,5845.499606,
2020,6,25,12,2145.60861,2074.807178,1953.796267,6174.212055,
2020,6,25,13,2275.698911,2160.0425,1983.098703,6418.840114,
2020,6,25,14,2386.751608,2274.885881,2004.286618,6665.924107,
2020,6,25,15,2471.715735,2371.336377,2062.89149,6905.943602,
2020,6,25,16,2500.272143,2425.617818,2071.006011,6996.895972,
2020,6,25,17,2468.895349,2425.617818,2008.343879,6902.857046,
2020,6,25,18,2364.893617,2374.476625,1869.044606,6608.414848,
2020,6,25,19,2231.630381,2272.642846,1758.596963,6262.87019,
2020,6,25,20,2151.60193,2186.958917,1731.999367,6070.560214,
2020,6,25,21,2026.799852,2048.339367,1681.058209,5756.197428,
2020,6,25,22,1844.53241,1890.429718,1498.9323,5233.894428,
2020,6,25,23,1676.014349,1712.781363,1337.994306,4726.790018,
2020,6,25,24,1553.327561,1564.29246,1221.686175,4339.306196,
2020,6,26,1,1453.556408,1450.346293,1145.950649,4049.85335,
2020,6,26,2,1394.328303,1360.176295,1090.501424,3845.006022,
2020,6,26,3,1352.022514,1303.203211,1069.313508,3724.539233,
2020,6,26,4,1334.395101,1275.38958,1078.780449,3688.56513,
2020,6,26,5,1343.913904,1243.987093,1127.467574,3715.368571,
2020,6,26,6,1416.89139,1278.529828,1213.571655,3908.992873,
2020,6,26,7,1539.930727,1414.00913,1337.543499,4291.483356,
2020,6,26,8,1664.380257,1561.152212,1475.490351,4701.02282,
2020,6,26,9,1788.124691,1738.35196,1626.059791,5152.536442,
2020,6,26,10,1948.534142,1886.840863,1739.663081,5575.038086,
2020,6,26,11,2100.129886,2022.768771,1841.996204,5964.894861,
2020,6,26,12,2243.264473,2156.453644,1908.26479,6307.982907,
2020,6,26,13,2330.696437,2266.362348,1975.885796,6572.944581,
2020,6,26,14,2390.982187,2375.822446,2045.760835,6812.565468,
2020,6,26,15,2437.166007,2465.992445,2081.374565,6984.533017,
2020,6,26,16,2435.403266,2509.507319,2097.603606,7042.514191,
2020,6,26,17,2392.744928,2507.712892,2027.728567,6928.186387,
2020,6,26,18,2269.705591,2407.224933,1893.388168,6570.318692,
2020,6,26,19,2163.58857,2294.17598,1769.416324,6227.180874,
2020,6,26,20,2097.662048,2225.987722,1750.031636,6073.681406,
2020,6,26,21,2005.294409,2106.209665,1661.673521,5773.177595,
2020,6,26,22,1842.064572,1946.056981,1531.841189,5319.962742,
2020,6,26,23,1673.89906,1784.109869,1383.074976,4841.083905,
2020,6,26,24,1552.975012,1637.864001,1250.537804,4441.376817,
2020,6,27,1,1466.600693,1529.301118,1160.376463,4156.278274,
2020,6,27,2,1401.026719,1440.47694,1098.165138,3939.668797,
2020,6,27,3,1353.432707,1378.120573,1050.830433,3782.383713,
2020,6,27,4,1322.761009,1331.016842,1040.912686,3694.690537,
2020,6,27,5,1293.499505,1273.595152,1047.674786,3614.769443,
2020,6,27,6,1326.286492,1265.968834,1064.805441,3657.060767,
2020,6,27,7,1439.807026,1357.484653,1140.540968,3937.832647,
2020,6,27,8,1602.684315,1538.721864,1245.128124,4386.534303,
2020,6,27,9,1765.914151,1737.454746,1381.722556,4885.091453,
2020,6,27,10,1940.77808,1905.233748,1502.538754,5348.550582,
2020,6,27,11,2085.32286,2053.722651,1591.347675,5730.393186,
2020,6,27,12,2206.246907,2204.005981,1693.229991,6103.482879,
2020,6,27,13,2278.871846,2299.559263,1768.063904,6346.495013,
2020,6,27,14,2351.496784,2390.177869,1801.4236,6543.098253,
2020,6,27,15,2372.649678,2454.777271,1787.899399,6615.326348,
2020,6,27,16,2356.079911,2495.151897,1750.933249,6602.165057,
2020,6,27,17,2295.441613,2489.320006,1705.401772,6490.163391,
2020,6,27,18,2191.792429,2449.842594,1617.043657,6258.67868,
2020,6,27,19,2119.167491,2296.419015,1515.161341,5930.747847,
2020,6,27,20,2094.489114,2204.454588,1519.669408,5818.61311,
2020,6,27,21,1994.365413,2072.564143,1508.850047,5575.779603,
2020,6,27,22,1841.006927,1911.514245,1411.475799,5163.996971,
2020,6,27,23,1704.570757,1760.782308,1292.913635,4758.2667,
2020,6,27,24,1585.056903,1668.369274,1210.416008,4463.842185,
2020,6,28,1,1501.855517,1560.703605,1101.771591,4164.330713,
2020,6,28,2,1429.935675,1468.739178,1068.411895,3967.086748,
2020,6,28,3,1383.046759,1393.37321,1026.937678,3803.357647,
2020,6,28,4,1357.310737,1336.400126,1024.683644,3718.394507,
2020,6,28,5,1325.228847,1278.081221,1010.25783,3613.567898,
2020,6,28,6,1329.459426,1274.043759,975.5457134,3579.048898,
2020,6,28,7,1426.762741,1375.877538,1033.248972,3835.889251,
2020,6,28,8,1600.569025,1553.077286,1140.540968,4294.187279,
2020,6,28,9,1801.521524,1751.810168,1261.357165,4814.688857,
2020,6,28,10,1991.897575,1928.112703,1372.706422,5292.7167,
2020,6,28,11,2151.249381,2074.358571,1491.268586,5716.876538,
2020,6,28,12,2286.627907,2209.389265,1594.052515,6090.069687,
2020,6,28,13,2398.738248,2275.334488,1692.779184,6366.85192,
2020,6,28,14,2453.735774,2400.495829,1757.244543,6611.476146,
2020,6,28,15,2479.471796,2450.291201,1840.192977,6769.955974,
2020,6,28,16,2460.434191,2459.711947,1860.930085,6781.076223,
2020,6,28,17,2345.150915,2441.319062,1856.422018,6642.891995,
2020,6,28,18,2200.958684,2387.486227,1828.472003,6416.916914,
2020,6,28,19,2119.872588,2295.970408,1779.334071,6195.177067,
2020,6,28,20,2083.912667,2259.633244,1796.915533,6140.461444,
2020,6,28,21,1955.585106,2165.425783,1726.13888,5847.149769,
2020,6,28,22,1783.541564,2027.703447,1583.683961,5394.928972,
2020,6,28,23,1620.664275,1863.961908,1406.516925,4891.143108,
2020,6,28,24,1526.886442,1668.817881,1274.881367,4470.58569,
2020,6,29,1,1457.08189,1553.525893,1185.621639,4196.229422,
2020,6,29,2,1393.270658,1465.59893,1142.344195,4001.213783,
2020,6,29,3,1355.900544,1403.242563,1127.91838,3887.061487,
2020,6,29,4,1352.72761,1382.158036,1141.442581,3876.328227,
2020,6,29,5,1376.700891,1356.138832,1182.015185,3914.854908,
2020,6,29,6,1444.390153,1388.88714,1269.471686,4102.748979,
2020,6,29,7,1554.032657,1492.06674,1410.123379,4456.222776,
2020,6,29,8,1689.058634,1640.555643,1593.601708,4923.215985,
2020,6,29,9,1818.091291,1794.876436,1771.219551,5384.187278,
2020,6,29,10,1976.032905,1916.448922,1924.944638,5817.426465,
2020,6,29,11,2115.289461,2033.535338,1998.426131,6147.25093,
2020,6,29,12,2237.271153,2165.87439,2018.712433,6421.857976,
2020,6,29,13,2340.567788,2236.754289,2031.785827,6609.107904,
2020,6,29,14,2394.507669,2328.270109,2053.424549,6776.202327,
2020,6,29,15,2427.999753,2394.663938,2123.750395,6946.414086,
2020,6,29,16,2426.58956,2435.935778,2149.897184,7012.422522,
2020,6,29,17,2358.547749,2442.664883,2125.102816,6926.315448,
2020,6,29,18,2241.501732,2132.677475,2008.343879,6382.523086,
2020,6,29,19,2159.005443,2263.2221,1929.903512,6352.131055,
2020,6,29,20,2115.642009,2242.58618,1916.37931,6274.607499,
2020,6,29,21,2005.646957,2154.659216,1823.513129,5983.819302,
2020,6,29,22,1829.020287,2006.170313,1680.607403,5515.798003,
2020,6,29,23,1649.925779,1851.400913,1472.785511,4974.112203,
2020,6,29,24,1522.303315,1713.678577,1307.790256,4543.772148,
2020,6,30,1,1437.691737,1619.022509,1212.670041,4269.384287,
2020,6,30,2,1379.168728,1534.235794,1151.811136,4065.215658,
2020,6,30,3,1339.683325,1455.28097,1116.197406,3911.161701,
2020,6,30,4,1334.395101,1430.607587,1122.057893,3887.060581,
2020,6,30,5,1353.432707,1413.560523,1174.351471,3941.344701,
2020,6,30,6,1439.10193,1400.999528,1271.72572,4111.827178,
2020,6,30,7,1578.358486,1501.038879,1403.361278,4482.758643,
2020,6,30,8,1708.448788,1631.583504,1547.619424,4887.651716,
2020,6,30,9,1830.077932,1780.072407,1682.861436,5293.011775,
2020,6,30,10,1977.795646,1939.776484,1808.185701,5725.757831,
2020,6,30,11,2104.360465,2072.115536,1846.053464,6022.529465,
2020,6,30,12,2222.111578,2201.762947,1861.831699,6285.706224,
2020,6,30,13,2315.889411,2289.241303,1915.02689,6520.157604,
2020,6,30,14,2385.693963,2372.23359,1907.813983,6665.741536,
2020,6,30,15,2426.237011,2374.925232,1915.02689,6716.189133,
2020,6,30,16,2431.525235,2296.419015,1950.64062,6678.58487,
2020,6,30,17,2307.075705,2274.885881,1980.393863,6562.355449,
2020,6,30,18,2147.018803,2213.426728,1945.23094,6305.676471,
2020,6,30,19,2053.24097,2143.444042,1883.019614,6079.704626,
2020,6,30,20,2015.870856,2108.4527,1864.085732,5988.409288,
2020,6,30,21,1919.272637,2013.796632,1800.07118,5733.140449,
2020,6,30,22,1748.991836,1868.896584,1638.231572,5256.119992,
2020,6,30,23,1591.050223,1718.164647,1456.105663,4765.320533,
2020,6,30,24,1485.990846,1581.788132,1308.241063,4376.020041,
2020,7,1,1,1405.609847,1555.768928,1136.032901,4097.411676,
2020,7,1,2,1361.893864,1483.094601,1087.796583,3932.785048,
2020,7,1,3,1325.228847,1440.925547,1063.002214,3829.156608,
2020,7,1,4,1335.100198,1437.785298,1061.649794,3834.53529,
2020,7,1,5,1354.8429,1432.402015,1106.730465,3893.97538,
2020,7,1,6,1435.928996,1465.59893,1195.539386,4097.067312,
2020,7,1,7,1551.917368,1578.647883,1363.239481,4493.804732,
2020,7,1,8,1667.553191,1716.370219,1532.742803,4916.666213,
2020,7,1,9,1778.958436,1851.400913,1716.221133,5346.580482,
2020,7,1,10,1904.465611,1943.365339,1888.429295,5736.260245,
2020,7,1,11,2023.626917,2058.657327,2023.2205,6105.504744,
2020,7,1,12,2135.384711,2150.173147,2109.324581,6394.882439,
2020,7,1,13,2221.406482,2222.847474,2211.657703,6655.911659,
2020,7,1,14,2313.774122,2265.465135,2261.246441,6840.485698,
2020,7,1,15,2378.995547,2305.391154,2304.073078,6988.459779,
2020,7,1,16,2406.141762,2286.101055,2284.237583,6976.4804,
2020,7,1,17,2378.642999,2225.987722,2185.060108,6789.690829,
2020,7,1,18,2288.0381,2177.986778,2059.285036,6525.309914,
2020,7,1,19,2192.850074,2103.069416,1922.690604,6218.610094,
2020,7,1,20,2143.49332,2100.377774,1879.41316,6123.284254,
2020,7,1,21,2043.017071,2026.806233,1788.350206,5858.17351,
2020,7,1,22,1868.153142,1896.261609,1589.544448,5353.959199,
2020,7,1,23,1699.98763,1742.389422,1404.713698,4847.09075,
2020,7,1,24,1580.826324,1607.807335,1256.849098,4445.482757,
2020,7,2,1,1496.214745,1510.908232,1162.630497,4169.753474,
2020,7,2,2,1436.98664,1432.402015,1097.714331,3967.102986,
2020,7,2,3,1393.975755,1383.055249,1062.100601,3839.131605,
2020,7,2,4,1386.92479,1374.08311,1064.805441,3825.813341,
2020,7,2,5,1404.90475,1349.858335,1102.222398,3856.985483,
2020,7,2,6,1485.990846,1376.774752,1175.253084,4038.018682,
2020,7,2,7,1603.741959,1509.113805,1329.879785,4442.735549,
2020,7,2,8,1727.838941,1689.005194,1492.170199,4909.014334,
2020,7,2,9,1851.583375,1864.859122,1648.14932,5364.591817,
2020,7,2,10,1990.134834,1993.160711,1788.350206,5771.645751,
2020,7,2,11,2109.648689,2126.396978,1915.02689,6151.072557,
2020,7,2,12,2227.399802,2241.240359,2009.696299,6478.33646,
2020,7,2,13,2330.696437,2349.803243,2108.873774,6789.373454,
2020,7,2,14,2394.155121,2457.917519,2189.117368,7041.190008,
2020,7,2,15,2427.647204,2542.255627,2245.468206,7215.371037,
2020,7,2,16,2442.101682,2581.284433,2227.886745,7251.27286,
2020,7,2,17,2402.263731,2572.7609,2150.798798,7125.823429,
2020,7,2,18,2267.590302,2500.983787,1998.426131,6767.00022,
2020,7,2,19,2154.069767,2402.290257,1905.559949,6461.919973,
2020,7,2,20,2098.367145,2361.91563,1873.552673,6333.835448,
2020,7,2,21,1999.653637,2277.577522,1766.711484,6043.942643,
2020,7,2,22,1878.024493,2119.219266,1591.798481,5589.04224,
2020,7,2,23,1666.142999,1935.739021,1404.262891,5006.144911,
2020,7,2,24,1561.43617,1776.483551,1251.890225,4589.809946,
2020,7,3,1,1489.868877,1659.397135,1156.770009,4306.036021,
2020,7,3,2,1427.820386,1574.61042,1102.222398,4104.653204,
2020,7,3,3,1393.975755,1504.179128,1065.256248,3963.411131,
2020,7,3,4,1387.629886,1478.608531,1070.215122,3936.453539,
2020,7,3,5,1396.796141,1437.785298,1108.082885,3942.664324,
2020,7,3,6,1479.644978,1454.832363,1186.072445,4120.549786,
2020,7,3,7,1595.985898,1584.92838,1342.502373,4523.416651,
2020,7,3,8,1730.659327,1718.164647,1510.202468,4959.026442,
2020,7,3,9,1841.359476,1931.252951,1666.181588,5438.794015,
2020,7,3,10,1981.321128,2061.348969,1814.947801,5857.617898,
2020,7,3,11,2113.879268,2194.136628,1938.018032,6246.033928,
2020,7,3,12,2222.111578,2322.438218,2029.080987,6573.630783,
2020,7,3,13,2328.2286,2424.271997,2095.80038,6848.300977,
2020,7,3,14,2396.270411,2527.451598,2144.938311,7068.66032,
2020,7,3,15,2450.56284,2600.574532,2168.831066,7219.968438,
2020,7,3,16,2456.908709,2631.977019,2169.73268,7258.618408,
2020,7,3,17,2416.365661,2610.443885,2113.832648,7140.642194,
2020,7,3,18,2313.774122,2518.479459,2003.835811,6836.089392,
2020,7,3,19,2188.972044,2422.926177,1896.994622,6508.892843,
2020,7,3,20,2073.688768,2392.420904,1847.856691,6313.966363,
2020,7,3,21,1991.897575,2292.381552,1777.080038,6061.359165,
2020,7,3,22,1870.268431,2165.87439,1622.904144,5659.046965,
2020,7,3,23,1718.320139,2001.684244,1445.737109,5165.741492,
2020,7,3,24,1588.229837,1866.65355,1324.920911,4779.804298,
2020,7,4,1,1487.753587,1758.090666,1206.809554,4452.653807,
2020,7,4,2,1417.243939,1649.976389,1145.499842,4212.72017,
2020,7,4,3,1366.124443,1568.77853,1093.657071,4028.560044,
2020,7,4,4,1342.151163,1510.908232,1070.215122,3923.274517,
2020,7,4,5,1331.927264,1448.551865,1063.002214,3843.481343,
2020,7,4,6,1352.022514,1414.906343,1064.805441,3831.734298,
2020,7,4,7,1472.241465,1527.50669,1147.753875,4147.50203,
2020,7,4,8,1634.413657,1705.603652,1305.536223,4645.553532,
2020,7,4,9,1801.521524,1899.401857,1463.769377,5164.692758,
2020,7,4,10,1968.629391,2047.442153,1621.100917,5637.172461,
2020,7,4,11,2105.065562,2175.743743,1754.088896,6034.898201,
2020,7,4,12,2221.053934,2311.671651,1862.282506,6395.008091,
2020,7,4,13,2306.370609,2414.851251,1922.690604,6643.912464,
2020,7,4,14,2386.046512,2511.301747,1980.393863,6877.742122,
2020,7,4,15,2429.762494,2561.097119,2001.581778,6992.441391,
2020,7,4,16,2439.986393,2525.208563,2005.188232,6970.383188,
2020,7,4,17,2405.436665,2473.618763,1929.903512,6808.95894,
2020,7,4,18,2307.428253,2420.234535,1865.438152,6593.10094,
2020,7,4,19,2200.253587,2342.625531,1768.063904,6310.943022,
2020,7,4,20,2136.089807,2324.232646,1732.900981,6193.223434,
2020,7,4,21,2023.979466,2247.969463,1686.017083,5957.966012,
2020,7,4,22,1885.428006,2139.40658,1580.077507,5604.912093,
2020,7,4,23,1719.377783,1997.198174,1435.819361,5152.395318,
2020,7,4,24,1609.030183,1866.65355,1296.069282,4771.753015,
2020,7,5,1,1525.828798,1752.258775,1196.891806,4474.979379,
2020,7,5,2,1460.254824,1654.911066,1131.524834,4246.690724,
2020,7,5,3,1404.90475,1559.806391,1081.485289,4046.19643,
2020,7,5,4,1379.168728,1498.795844,1059.395761,3937.360333,
2020,7,5,5,1366.82954,1433.299229,1020.175577,3820.304346,
2020,7,5,6,1376.348342,1382.606643,1000.790889,3759.745874,
2020,7,5,7,1450.383474,1506.87077,1058.944954,4016.199198,
2020,7,5,8,1581.178872,1693.939871,1176.605505,4451.724248,
2020,7,5,9,1700.692726,1898.504643,1305.987029,4905.184398,
2020,7,5,10,1813.860713,2055.517079,1455.204049,5324.581841,
2020,7,5,11,1899.529936,2197.725484,1581.880734,5679.136154,
2020,7,5,12,1970.744681,2317.054935,1658.517874,5946.31749,
2020,7,5,13,2052.888422,2430.103888,1765.80987,6248.80218,
2020,7,5,14,2090.611084,2510.404533,1829.824423,6430.84004,
2020,7,5,15,2125.51336,2535.526523,1874.454287,6535.49417,
2020,7,5,16,2153.717219,2487.974185,1888.880101,6530.571505,
2020,7,5,17,2134.679614,2494.254683,1851.012338,6479.946635,
2020,7,5,18,2080.739733,2418.440107,1777.981651,6277.161491,
2020,7,5,19,2007.05715,2337.242248,1670.689655,6014.989053,
2020,7,5,20,1988.019545,2308.531402,1654.009807,5950.560754,
2020,7,5,21,1899.882484,2228.679364,1618.396077,5746.957925,
2020,7,5,22,1770.497279,1937.533449,1506.596014,5214.626742,
2020,7,5,23,1635.118753,1989.571856,1369.099968,4993.790577,
2020,7,5,24,1531.117021,1857.68141,1255.045872,4643.844303,
2020,7,6,1,1462.722662,1749.567134,1169.843404,4382.1332,
2020,7,6,2,1417.596487,1656.256887,1122.057893,4195.911267,
2020,7,6,3,1386.219693,1595.694947,1089.59981,4071.51445,
2020,7,6,4,1375.290698,1563.843853,1096.812717,4035.947268,
2020,7,6,5,1382.694211,1521.226192,1129.721607,4033.64201,
2020,7,6,6,1426.762741,1479.505745,1167.138564,4073.40705,
2020,7,6,7,1519.130381,1533.33858,1290.659601,4343.128562,
2020,7,6,8,1634.766205,1643.247285,1440.778235,4718.791725,
2020,7,6,9,1763.093765,1772.446088,1576.020247,5111.5601,
2020,7,6,10,1904.465611,1880.111758,1722.532426,5507.109795,
2020,7,6,11,2015.518308,1971.178971,1845.151851,5831.84913,
2020,7,6,12,2131.154132,2083.33071,1932.608352,6147.093194,
2020,7,6,13,2231.277833,2120.565087,1996.622904,6348.465824,
2020,7,6,14,2297.909451,2085.573745,2049.367289,6432.850485,
2020,7,6,15,2332.811727,2071.218322,2055.678583,6459.708632,
2020,7,6,16,2347.971301,2060.003148,2046.211642,6454.186091,
2020,7,6,17,2319.414894,2075.255785,1998.876938,6393.547617,
2020,7,6,18,2219.643741,2034.881159,1876.70832,6131.23322,
2020,7,6,19,2118.462395,2006.170313,1769.416324,5894.049032,
2020,7,6,20,2074.746413,2042.05887,1723.43404,5840.239323,
2020,7,6,21,2005.999505,1980.599717,1670.689655,5657.288877,
2020,7,6,22,1863.570015,1891.326932,1540.857324,5295.754271,
2020,7,6,23,1724.313459,1767.960019,1400.656438,4892.929916,
2020,7,6,24,1617.138793,1653.565245,1277.1354,4547.839438,
2020,7,7,1,1530.411925,1579.09649,1184.269219,4293.777634,
2020,7,7,2,1457.786987,1510.011018,1127.016767,4094.814772,
2020,7,7,3,1409.840426,1470.533606,1087.796583,3968.170615,
2020,7,7,4,1377.758535,1432.850622,1064.354635,3874.963792,
2020,7,7,5,1351.669965,1408.625846,1060.297374,3820.593185,
2020,7,7,6,1352.375062,1372.288683,1053.535274,3778.199019,
2020,7,7,7,1427.115289,1352.998583,1119.80386,3899.917732,
2020,7,7,8,1555.090302,1432.850622,1225.743436,4213.68436,
2020,7,7,9,1693.641762,1568.77853,1361.436254,4623.856546,
2020,7,7,10,1843.827313,1640.555643,1491.719393,4976.102349,
2020,7,7,11,1956.642751,1739.249174,1618.846884,5314.738809,
2020,7,7,12,2053.593518,1838.391311,1720.278393,5612.263222,
2020,7,7,13,2130.449035,1869.345191,1786.546979,5786.341205,
2020,7,7,14,2194.612815,1843.325988,1825.767162,5863.705965,
2020,7,7,15,2238.681346,1818.652605,1822.160709,5879.49466,
2020,7,7,16,2260.186789,1799.362506,1799.620373,5859.169668,
2020,7,7,17,2231.277833,1813.717929,1764.908257,5809.904019,
2020,7,7,18,2147.018803,1780.969621,1677.902562,5605.890986,
2020,7,7,19,2040.196685,1735.660318,1575.56944,5351.426443,
2020,7,7,20,1990.134834,1758.98788,1544.914584,5294.037298,
2020,7,7,21,1916.8048,1691.248229,1494.424233,5102.477262,
2020,7,7,22,1818.091291,1658.499921,1419.139513,4895.730725,
2020,7,7,23,1681.655121,1574.61042,1304.634609,4560.90015,
2020,7,7,24,1560.378525,1462.907288,1194.186966,4217.472779,
2020,7,8,1,1467.658337,1372.737289,1110.336919,3950.732545,
2020,7,8,2,1396.443592,1311.726743,1058.944954,3767.115289,
2020,7,8,3,1356.958189,1273.146545,1038.207846,3668.31258,
2020,7,8,4,1346.381742,1265.968834,1045.87156,3658.222136,
2020,7,8,5,1365.771895,1256.099481,1090.501424,3712.3728,
2020,7,8,6,1398.91143,1277.632615,1169.843404,3846.387449,
